Facility Name,Facility ID,State,Measure Name,Excess Readmission Ratio,Observed Readmission Rate,Expected Readmission Rate,Excess Readmissions Threshold
FRANKLIN WOODS COMMUNITY HOSPITAL,440184,TN,READM-30-COPD-HRRP,0.9964,20.0838,20.1573,Below Threshold
TENNOVA HEALTH CARE-CLEVELAND,440185,TN,READM-30-PN-HRRP,0.8848,15.4101,17.4168,Below Threshold
TENNOVA HEALTH CARE-CLEVELAND,440185,TN,READM-30-HIP-KNEE-HRRP,1.1063,5.9244,5.3549,Above Threshold
TENNOVA HEALTH CARE-CLEVELAND,440185,TN,READM-30-HF-HRRP,1.0294,22.3576,21.7181,Above Threshold
TENNOVA HEALTH CARE-CLEVELAND,440185,TN,READM-30-COPD-HRRP,1.096,21.9127,19.9936,Above Threshold
TENNOVA HEALTH CARE-CLEVELAND,440185,TN,READM-30-AMI-HRRP,0.9677,14.9908,15.4917,Below Threshold
LIVINGSTON REGIONAL HOSPITAL,440187,TN,READM-30-PN-HRRP,1.0192,14.7112,14.4337,Above Threshold
LIVINGSTON REGIONAL HOSPITAL,440187,TN,READM-30-HF-HRRP,1.0493,19.2172,18.3136,Above Threshold
LIVINGSTON REGIONAL HOSPITAL,440187,TN,READM-30-COPD-HRRP,0.9913,17.7191,17.875,Below Threshold
SAINT THOMAS HIGHLANDS HOSPITAL,440192,TN,READM-30-PN-HRRP,1.0194,15.9664,15.6627,Above Threshold
VANDERBILT WILSON COUNTY HOSPITAL,440193,TN,READM-30-PN-HRRP,1.0502,17.6091,16.7678,Above Threshold
VANDERBILT WILSON COUNTY HOSPITAL,440193,TN,READM-30-HIP-KNEE-HRRP,1.0964,4.6543,4.2452,Above Threshold
VANDERBILT WILSON COUNTY HOSPITAL,440193,TN,READM-30-HF-HRRP,0.9855,19.9817,20.2764,Below Threshold
VANDERBILT WILSON COUNTY HOSPITAL,440193,TN,READM-30-COPD-HRRP,0.9954,19.8648,19.9558,Below Threshold
TRISTAR HENDERSONVILLE MEDICAL CENTER,440194,TN,READM-30-PN-HRRP,1.0363,17.9466,17.3177,Above Threshold
TRISTAR HENDERSONVILLE MEDICAL CENTER,440194,TN,READM-30-HIP-KNEE-HRRP,1.0414,4.6734,4.4877,Above Threshold
TRISTAR HENDERSONVILLE MEDICAL CENTER,440194,TN,READM-30-HF-HRRP,1.0133,22.5269,22.2317,Above Threshold
TRISTAR HENDERSONVILLE MEDICAL CENTER,440194,TN,READM-30-COPD-HRRP,1.0055,22.644,22.5208,Above Threshold
TRISTAR HENDERSONVILLE MEDICAL CENTER,440194,TN,READM-30-AMI-HRRP,0.9233,13.3119,14.4178,Below Threshold
TRISTAR SOUTHERN HILLS MEDICAL CENTER,440197,TN,READM-30-PN-HRRP,0.9814,14.7471,15.0259,Below Threshold
TRISTAR SOUTHERN HILLS MEDICAL CENTER,440197,TN,READM-30-HF-HRRP,1.0442,21.553,20.6413,Above Threshold
SAINT THOMAS HOSPITAL FOR SPINAL SURGERY,440218,TN,READM-30-HIP-KNEE-HRRP,0.9661,3.0661,3.1736,Below Threshold
TRISTAR STONECREST MEDICAL CENTER,440227,TN,READM-30-PN-HRRP,1.0005,16.6387,16.6301,Above Threshold
TRISTAR STONECREST MEDICAL CENTER,440227,TN,READM-30-HF-HRRP,1.0379,21.3167,20.5384,Above Threshold
TRISTAR STONECREST MEDICAL CENTER,440227,TN,READM-30-COPD-HRRP,1.0452,19.0022,18.1812,Above Threshold
TRISTAR STONECREST MEDICAL CENTER,440227,TN,READM-30-AMI-HRRP,0.9991,13.8119,13.8242,Below Threshold
SAINT FRANCIS BARTLETT MEDICAL CENTER,440228,TN,READM-30-PN-HRRP,0.9855,16.1134,16.3507,Below Threshold
SAINT FRANCIS BARTLETT MEDICAL CENTER,440228,TN,READM-30-HIP-KNEE-HRRP,0.9208,3.4266,3.7212,Below Threshold
SAINT FRANCIS BARTLETT MEDICAL CENTER,440228,TN,READM-30-HF-HRRP,0.998,18.9622,18.9996,Below Threshold
SAINT FRANCIS BARTLETT MEDICAL CENTER,440228,TN,READM-30-COPD-HRRP,1.0102,16.3091,16.1445,Above Threshold
SAINT FRANCIS BARTLETT MEDICAL CENTER,440228,TN,READM-30-AMI-HRRP,0.9048,11.9485,13.2052,Below Threshold
THE HOSPITALS OF PROVIDENCE - MEMORIAL CAMPUS,450002,TX,READM-30-PN-HRRP,0.9738,17.4603,17.9307,Below Threshold
THE HOSPITALS OF PROVIDENCE - MEMORIAL CAMPUS,450002,TX,READM-30-HIP-KNEE-HRRP,1.0889,4.8407,4.4456,Above Threshold
THE HOSPITALS OF PROVIDENCE - MEMORIAL CAMPUS,450002,TX,READM-30-HF-HRRP,1.0335,19.0248,18.4087,Above Threshold
PETERSON REGIONAL MEDICAL CENTER,450007,TX,READM-30-PN-HRRP,1.0194,14.1232,13.8545,Above Threshold
PETERSON REGIONAL MEDICAL CENTER,450007,TX,READM-30-HIP-KNEE-HRRP,0.8278,3.3466,4.0428,Below Threshold
PETERSON REGIONAL MEDICAL CENTER,450007,TX,READM-30-HF-HRRP,0.9287,16.3042,17.5559,Below Threshold
PETERSON REGIONAL MEDICAL CENTER,450007,TX,READM-30-COPD-HRRP,1.0191,16.8552,16.539,Above Threshold
PETERSON REGIONAL MEDICAL CENTER,450007,TX,READM-30-AMI-HRRP,0.9326,10.7408,11.5176,Below Threshold
UNITED REGIONAL HEALTH CARE SYSTEM,450010,TX,READM-30-PN-HRRP,0.9037,15.0324,16.6334,Below Threshold
UNITED REGIONAL HEALTH CARE SYSTEM,450010,TX,READM-30-HIP-KNEE-HRRP,0.9094,3.6679,4.0334,Below Threshold
UNITED REGIONAL HEALTH CARE SYSTEM,450010,TX,READM-30-HF-HRRP,0.9998,20.3632,20.3681,Below Threshold
UNITED REGIONAL HEALTH CARE SYSTEM,450010,TX,READM-30-COPD-HRRP,0.9898,19.6565,19.8592,Below Threshold
UNITED REGIONAL HEALTH CARE SYSTEM,450010,TX,READM-30-CABG-HRRP,1.0111,11.5385,11.4123,Above Threshold
UNITED REGIONAL HEALTH CARE SYSTEM,450010,TX,READM-30-AMI-HRRP,0.9673,13.3392,13.7896,Below Threshold
CHI ST JOSEPH HEALTH REGIONAL HOSPITAL,450011,TX,READM-30-PN-HRRP,0.8274,13.9219,16.8262,Below Threshold
CHI ST JOSEPH HEALTH REGIONAL HOSPITAL,450011,TX,READM-30-HIP-KNEE-HRRP,0.7214,2.8947,4.0125,Below Threshold
CHI ST JOSEPH HEALTH REGIONAL HOSPITAL,450011,TX,READM-30-HF-HRRP,1.0093,20.3193,20.1311,Above Threshold
CHI ST JOSEPH HEALTH REGIONAL HOSPITAL,450011,TX,READM-30-COPD-HRRP,1.0405,19.0012,18.2617,Above Threshold
CHI ST JOSEPH HEALTH REGIONAL HOSPITAL,450011,TX,READM-30-CABG-HRRP,1.1282,11.9086,10.5556,Above Threshold
CHI ST JOSEPH HEALTH REGIONAL HOSPITAL,450011,TX,READM-30-AMI-HRRP,1.0482,13.5762,12.9517,Above Threshold
PARKLAND HEALTH & HOSPITAL SYSTEM,450015,TX,READM-30-PN-HRRP,1.042,19.2937,18.5167,Above Threshold
PARKLAND HEALTH & HOSPITAL SYSTEM,450015,TX,READM-30-HF-HRRP,0.8993,20.4108,22.6961,Below Threshold
PARKLAND HEALTH & HOSPITAL SYSTEM,450015,TX,READM-30-COPD-HRRP,1.008,21.3705,21.2019,Above Threshold
PARKLAND HEALTH & HOSPITAL SYSTEM,450015,TX,READM-30-AMI-HRRP,0.9774,16.6517,17.0362,Below Threshold
UNIVERSITY OF TEXAS MEDICAL BRANCH GALVESTON,450018,TX,READM-30-PN-HRRP,1.0586,17.8368,16.8487,Above Threshold
UNIVERSITY OF TEXAS MEDICAL BRANCH GALVESTON,450018,TX,READM-30-HIP-KNEE-HRRP,1.0263,4.8482,4.724,Above Threshold
UNIVERSITY OF TEXAS MEDICAL BRANCH GALVESTON,450018,TX,READM-30-HF-HRRP,1.0913,22.8389,20.9273,Above Threshold
UNIVERSITY OF TEXAS MEDICAL BRANCH GALVESTON,450018,TX,READM-30-COPD-HRRP,1.0505,21.4513,20.4203,Above Threshold
UNIVERSITY OF TEXAS MEDICAL BRANCH GALVESTON,450018,TX,READM-30-CABG-HRRP,1.1529,13.3132,11.5474,Above Threshold
UNIVERSITY OF TEXAS MEDICAL BRANCH GALVESTON,450018,TX,READM-30-AMI-HRRP,1.2215,18.7787,15.373,Above Threshold
BAYLOR UNIVERSITY MEDICAL CENTER,450021,TX,READM-30-PN-HRRP,0.9588,17.4685,18.2183,Below Threshold
BAYLOR UNIVERSITY MEDICAL CENTER,450021,TX,READM-30-HIP-KNEE-HRRP,0.9189,4.6908,5.1047,Below Threshold
BAYLOR UNIVERSITY MEDICAL CENTER,450021,TX,READM-30-HF-HRRP,0.8907,18.8957,21.2133,Below Threshold
BAYLOR UNIVERSITY MEDICAL CENTER,450021,TX,READM-30-COPD-HRRP,0.9688,19.9447,20.5866,Below Threshold
BAYLOR UNIVERSITY MEDICAL CENTER,450021,TX,READM-30-CABG-HRRP,1.0645,12.6851,11.9159,Above Threshold
BAYLOR UNIVERSITY MEDICAL CENTER,450021,TX,READM-30-AMI-HRRP,1.0836,17.4795,16.1306,Above Threshold
CITIZENS MEDICAL CENTER,450023,TX,READM-30-PN-HRRP,1.0354,16.0973,15.5468,Above Threshold
CITIZENS MEDICAL CENTER,450023,TX,READM-30-HF-HRRP,0.934,17.9508,19.2188,Below Threshold
CITIZENS MEDICAL CENTER,450023,TX,READM-30-COPD-HRRP,0.9725,17.5015,17.9958,Below Threshold
CITIZENS MEDICAL CENTER,450023,TX,READM-30-AMI-HRRP,0.9944,13.6032,13.6801,Below Threshold
UNIVERSITY MEDICAL CENTER OF EL PASO,450024,TX,READM-30-PN-HRRP,1.0289,15.2649,14.8357,Above Threshold
UNIVERSITY MEDICAL CENTER OF EL PASO,450024,TX,READM-30-HF-HRRP,1.0994,20.4274,18.5801,Above Threshold
UNIVERSITY MEDICAL CENTER OF EL PASO,450024,TX,READM-30-AMI-HRRP,1.0257,12.5797,12.2642,Above Threshold
VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE,450028,TX,READM-30-PN-HRRP,0.9337,17.6112,18.8618,Below Threshold
VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE,450028,TX,READM-30-HF-HRRP,1.0911,23.1555,21.2224,Above Threshold
VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE,450028,TX,READM-30-COPD-HRRP,0.9787,19.4359,19.8579,Below Threshold
VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE,450028,TX,READM-30-AMI-HRRP,1.0071,16.8539,16.7355,Above Threshold
LAREDO MEDICAL CENTER,450029,TX,READM-30-PN-HRRP,0.8429,15.8968,18.8602,Below Threshold
LAREDO MEDICAL CENTER,450029,TX,READM-30-HF-HRRP,1.0597,22.775,21.492,Above Threshold
LAREDO MEDICAL CENTER,450029,TX,READM-30-COPD-HRRP,0.9755,20.3897,20.9009,Below Threshold
LAREDO MEDICAL CENTER,450029,TX,READM-30-AMI-HRRP,0.9963,16.218,16.2786,Below Threshold
CHRISTUS GOOD SHEPHERD MEDICAL CENTER,450032,TX,READM-30-PN-HRRP,1.0065,16.3937,16.2878,Above Threshold
CHRISTUS GOOD SHEPHERD MEDICAL CENTER,450032,TX,READM-30-HIP-KNEE-HRRP,0.9135,3.8002,4.1602,Below Threshold
CHRISTUS GOOD SHEPHERD MEDICAL CENTER,450032,TX,READM-30-HF-HRRP,1.116,22.3436,20.0203,Above Threshold
CHRISTUS GOOD SHEPHERD MEDICAL CENTER,450032,TX,READM-30-COPD-HRRP,0.9823,18.4899,18.8238,Below Threshold
CHRISTUS GOOD SHEPHERD MEDICAL CENTER,450032,TX,READM-30-CABG-HRRP,1.0935,11.6965,10.6967,Above Threshold
CHRISTUS GOOD SHEPHERD MEDICAL CENTER,450032,TX,READM-30-AMI-HRRP,1.1957,16.6111,13.893,Above Threshold
VHS HARLINGEN HOSPITAL COMPANY LLC,450033,TX,READM-30-PN-HRRP,1.061,17.6103,16.5982,Above Threshold
VHS HARLINGEN HOSPITAL COMPANY LLC,450033,TX,READM-30-HIP-KNEE-HRRP,1.0592,5.7035,5.3848,Above Threshold
VHS HARLINGEN HOSPITAL COMPANY LLC,450033,TX,READM-30-HF-HRRP,0.9192,19.1344,20.8171,Below Threshold
VHS HARLINGEN HOSPITAL COMPANY LLC,450033,TX,READM-30-COPD-HRRP,0.9441,18.8138,19.9271,Below Threshold
VHS HARLINGEN HOSPITAL COMPANY LLC,450033,TX,READM-30-AMI-HRRP,0.9719,16.0398,16.5039,Below Threshold
CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,450034,TX,READM-30-PN-HRRP,1.0103,16.7235,16.5534,Above Threshold
CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,450034,TX,READM-30-HIP-KNEE-HRRP,0.8448,3.9814,4.713,Below Threshold
CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,450034,TX,READM-30-HF-HRRP,0.9472,19.7025,20.8011,Below Threshold
CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,450034,TX,READM-30-COPD-HRRP,0.9579,17.8387,18.623,Below Threshold
CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,450034,TX,READM-30-CABG-HRRP,0.998,11.346,11.3685,Below Threshold
CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,450034,TX,READM-30-AMI-HRRP,1.0036,13.3482,13.3001,Above Threshold
ST JOSEPH MEDICAL CENTER,450035,TX,READM-30-PN-HRRP,0.9847,18.1652,18.4469,Below Threshold
ST JOSEPH MEDICAL CENTER,450035,TX,READM-30-HF-HRRP,0.9564,19.9853,20.8967,Below Threshold
ST JOSEPH MEDICAL CENTER,450035,TX,READM-30-COPD-HRRP,1.0724,19.8971,18.5533,Above Threshold
ST JOSEPH MEDICAL CENTER,450035,TX,READM-30-AMI-HRRP,1.0075,14.5145,14.4062,Above Threshold
JPS HEALTH NETWORK,450039,TX,READM-30-PN-HRRP,0.9867,19.207,19.4656,Below Threshold
JPS HEALTH NETWORK,450039,TX,READM-30-HF-HRRP,0.9359,20.4005,21.7981,Below Threshold
JPS HEALTH NETWORK,450039,TX,READM-30-COPD-HRRP,0.9482,20.6488,21.7759,Below Threshold
COVENANT MEDICAL CENTER,450040,TX,READM-30-PN-HRRP,0.8685,15.078,17.3608,Below Threshold
COVENANT MEDICAL CENTER,450040,TX,READM-30-HIP-KNEE-HRRP,1.1254,4.4022,3.9118,Above Threshold
COVENANT MEDICAL CENTER,450040,TX,READM-30-HF-HRRP,0.8931,19.1688,21.4627,Below Threshold
COVENANT MEDICAL CENTER,450040,TX,READM-30-COPD-HRRP,0.9154,18.6269,20.3473,Below Threshold
COVENANT MEDICAL CENTER,450040,TX,READM-30-CABG-HRRP,1.0225,10.9986,10.7566,Above Threshold
COVENANT MEDICAL CENTER,450040,TX,READM-30-AMI-HRRP,0.8407,12.698,15.1048,Below Threshold
ASCENSION PROVIDENCE,450042,TX,READM-30-PN-HRRP,0.8943,14.3733,16.0714,Below Threshold
ASCENSION PROVIDENCE,450042,TX,READM-30-HIP-KNEE-HRRP,0.9805,4.2936,4.3789,Below Threshold
ASCENSION PROVIDENCE,450042,TX,READM-30-HF-HRRP,0.9709,19.1739,19.7483,Below Threshold
ASCENSION PROVIDENCE,450042,TX,READM-30-COPD-HRRP,0.9953,18.7855,18.8746,Below Threshold
ASCENSION PROVIDENCE,450042,TX,READM-30-CABG-HRRP,0.9531,9.2983,9.7559,Below Threshold
ASCENSION PROVIDENCE,450042,TX,READM-30-AMI-HRRP,0.9416,11.6138,12.3335,Below Threshold
UT SOUTHWESTERN UNIVERSITY HOSPITAL - WILLIAM P. CLEMENTS JR.,450044,TX,READM-30-PN-HRRP,1.0876,21.6183,19.8768,Above Threshold
UT SOUTHWESTERN UNIVERSITY HOSPITAL - WILLIAM P. CLEMENTS JR.,450044,TX,READM-30-HIP-KNEE-HRRP,0.8614,5.1357,5.9622,Below Threshold
UT SOUTHWESTERN UNIVERSITY HOSPITAL - WILLIAM P. CLEMENTS JR.,450044,TX,READM-30-HF-HRRP,0.9523,21.354,22.4243,Below Threshold
UT SOUTHWESTERN UNIVERSITY HOSPITAL - WILLIAM P. CLEMENTS JR.,450044,TX,READM-30-COPD-HRRP,1.0225,19.4055,18.9791,Above Threshold
UT SOUTHWESTERN UNIVERSITY HOSPITAL - WILLIAM P. CLEMENTS JR.,450044,TX,READM-30-CABG-HRRP,1.0044,12.4993,12.4446,Above Threshold
UT SOUTHWESTERN UNIVERSITY HOSPITAL - WILLIAM P. CLEMENTS JR.,450044,TX,READM-30-AMI-HRRP,1.0717,17.4666,16.2984,Above Threshold
CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,450046,TX,READM-30-PN-HRRP,0.9325,16.3654,17.5493,Below Threshold
CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,450046,TX,READM-30-HF-HRRP,0.8535,18.3831,21.5389,Below Threshold
CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,450046,TX,READM-30-COPD-HRRP,0.922,17.7248,19.2249,Below Threshold
CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,450046,TX,READM-30-CABG-HRRP,1.0437,12.7221,12.1891,Above Threshold
CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,450046,TX,READM-30-AMI-HRRP,0.9532,15.3047,16.056,Below Threshold
METHODIST DALLAS MEDICAL CENTER,450051,TX,READM-30-PN-HRRP,0.9808,17.884,18.2332,Below Threshold
METHODIST DALLAS MEDICAL CENTER,450051,TX,READM-30-HF-HRRP,1.0223,20.3598,19.9148,Above Threshold
METHODIST DALLAS MEDICAL CENTER,450051,TX,READM-30-COPD-HRRP,0.9877,18.9126,19.1474,Below Threshold
METHODIST DALLAS MEDICAL CENTER,450051,TX,READM-30-AMI-HRRP,0.9769,17.0137,17.416,Below Threshold
BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,450054,TX,READM-30-PN-HRRP,0.8432,14.8853,17.6537,Below Threshold
BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,450054,TX,READM-30-HIP-KNEE-HRRP,1.0046,5.2985,5.2742,Above Threshold
BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,450054,TX,READM-30-HF-HRRP,1.0623,22.1626,20.8628,Above Threshold
BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,450054,TX,READM-30-COPD-HRRP,0.9577,20.6135,21.5234,Below Threshold
BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,450054,TX,READM-30-CABG-HRRP,1.2464,14.9953,12.031,Above Threshold
BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,450054,TX,READM-30-AMI-HRRP,1.0135,15.1956,14.993,Above Threshold
ROLLING PLAINS MEMORIAL HOSPITAL,450055,TX,READM-30-PN-HRRP,0.9777,16.7671,17.1497,Below Threshold
ASCENSION SETON MEDICAL CENTER AUSTIN,450056,TX,READM-30-PN-HRRP,1.0805,17.5401,16.2331,Above Threshold
ASCENSION SETON MEDICAL CENTER AUSTIN,450056,TX,READM-30-HIP-KNEE-HRRP,0.9615,4.1803,4.3477,Below Threshold
ASCENSION SETON MEDICAL CENTER AUSTIN,450056,TX,READM-30-HF-HRRP,0.9592,18.9686,19.7757,Below Threshold
ASCENSION SETON MEDICAL CENTER AUSTIN,450056,TX,READM-30-COPD-HRRP,1.0162,16.3863,16.1256,Above Threshold
ASCENSION SETON MEDICAL CENTER AUSTIN,450056,TX,READM-30-CABG-HRRP,0.9554,8.4686,8.8638,Below Threshold
ASCENSION SETON MEDICAL CENTER AUSTIN,450056,TX,READM-30-AMI-HRRP,0.9576,11.6231,12.1376,Below Threshold
BAPTIST MEDICAL CENTER,450058,TX,READM-30-PN-HRRP,0.991,15.9347,16.0797,Below Threshold
BAPTIST MEDICAL CENTER,450058,TX,READM-30-HIP-KNEE-HRRP,1.1938,5.176,4.3359,Above Threshold
BAPTIST MEDICAL CENTER,450058,TX,READM-30-HF-HRRP,0.8694,17.0621,19.6248,Below Threshold
BAPTIST MEDICAL CENTER,450058,TX,READM-30-COPD-HRRP,0.8851,16.8486,19.0353,Below Threshold
BAPTIST MEDICAL CENTER,450058,TX,READM-30-CABG-HRRP,0.9699,10.4499,10.7742,Below Threshold
BAPTIST MEDICAL CENTER,450058,TX,READM-30-AMI-HRRP,1.076,15.211,14.1367,Above Threshold
TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,450064,TX,READM-30-PN-HRRP,0.9844,15.08,15.3197,Below Threshold
TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,450064,TX,READM-30-HF-HRRP,0.9461,18.6932,19.7579,Below Threshold
TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,450064,TX,READM-30-COPD-HRRP,1.0624,18.1297,17.0655,Above Threshold
MEMORIAL HERMANN - TEXAS MEDICAL CENTER,450068,TX,READM-30-PN-HRRP,1.0178,18.5236,18.1992,Above Threshold
MEMORIAL HERMANN - TEXAS MEDICAL CENTER,450068,TX,READM-30-HIP-KNEE-HRRP,1.049,5.4306,5.1772,Above Threshold
MEMORIAL HERMANN - TEXAS MEDICAL CENTER,450068,TX,READM-30-HF-HRRP,0.9626,21.0267,21.8445,Below Threshold
MEMORIAL HERMANN - TEXAS MEDICAL CENTER,450068,TX,READM-30-COPD-HRRP,0.9807,19.4833,19.8671,Below Threshold
MEMORIAL HERMANN - TEXAS MEDICAL CENTER,450068,TX,READM-30-CABG-HRRP,0.9789,11.7841,12.0376,Below Threshold
MEMORIAL HERMANN - TEXAS MEDICAL CENTER,450068,TX,READM-30-AMI-HRRP,0.9141,13.95,15.261,Below Threshold
CHI ST LUKE'S HEALTH BRAZOSPORT,450072,TX,READM-30-PN-HRRP,1.0333,16.7558,16.2161,Above Threshold
CHI ST LUKE'S HEALTH BRAZOSPORT,450072,TX,READM-30-HF-HRRP,1.0264,20.1662,19.6474,Above Threshold
CHI ST LUKE'S HEALTH BRAZOSPORT,450072,TX,READM-30-COPD-HRRP,0.9814,16.8899,17.2103,Below Threshold
CHI ST LUKE'S HEALTH BRAZOSPORT,450072,TX,READM-30-AMI-HRRP,1.0148,12.6658,12.4808,Above Threshold
BAYLOR SCOTT & WHITE MEDICAL CENTER AT IRVING,450079,TX,READM-30-PN-HRRP,1.0446,17.3944,16.652,Above Threshold
BAYLOR SCOTT & WHITE MEDICAL CENTER AT IRVING,450079,TX,READM-30-HF-HRRP,1.1766,22.8658,19.4344,Above Threshold
BAYLOR SCOTT & WHITE MEDICAL CENTER AT IRVING,450079,TX,READM-30-COPD-HRRP,0.9733,19.137,19.6617,Below Threshold
BAYLOR SCOTT & WHITE MEDICAL CENTER AT IRVING,450079,TX,READM-30-AMI-HRRP,1.0132,12.3316,12.1713,Above Threshold
TITUS REGIONAL MEDICAL CENTER,450080,TX,READM-30-PN-HRRP,0.9348,15.893,17.0021,Below Threshold
TITUS REGIONAL MEDICAL CENTER,450080,TX,READM-30-HIP-KNEE-HRRP,1.0303,5.497,5.3354,Above Threshold
TITUS REGIONAL MEDICAL CENTER,450080,TX,READM-30-HF-HRRP,1.0166,19.4453,19.1272,Above Threshold
TITUS REGIONAL MEDICAL CENTER,450080,TX,READM-30-COPD-HRRP,1.0329,19.1273,18.5176,Above Threshold
TITUS REGIONAL MEDICAL CENTER,450080,TX,READM-30-AMI-HRRP,0.9353,10.9066,11.6612,Below Threshold
CHRISTUS SPOHN HOSPITAL BEEVILLE,450082,TX,READM-30-PN-HRRP,1.0218,17.6106,17.2355,Above Threshold
CHRISTUS SPOHN HOSPITAL BEEVILLE,450082,TX,READM-30-HF-HRRP,0.9794,20.64,21.075,Below Threshold
UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,450083,TX,READM-30-PN-HRRP,1.0182,18.4496,18.1204,Above Threshold
UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,450083,TX,READM-30-HIP-KNEE-HRRP,1.1237,6.2445,5.5572,Above Threshold
UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,450083,TX,READM-30-HF-HRRP,1.0413,22.2032,21.3222,Above Threshold
UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,450083,TX,READM-30-COPD-HRRP,1.0247,20.9161,20.4125,Above Threshold
UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,450083,TX,READM-30-CABG-HRRP,1.0189,11.7228,11.5049,Above Threshold
UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,450083,TX,READM-30-AMI-HRRP,1.2009,15.7676,13.1294,Above Threshold
GRAHAM REGIONAL MEDICAL CENTER,450085,TX,READM-30-PN-HRRP,0.956,14.212,14.8662,Below Threshold
GRAHAM REGIONAL MEDICAL CENTER,450085,TX,READM-30-HIP-KNEE-HRRP,0.9841,3.7364,3.7969,Below Threshold
MEDICAL CITY NORTH HILLS,450087,TX,READM-30-PN-HRRP,1.0392,18.5272,17.8279,Above Threshold
MEDICAL CITY NORTH HILLS,450087,TX,READM-30-HF-HRRP,1.072,21.3127,19.8805,Above Threshold
MEDICAL CITY NORTH HILLS,450087,TX,READM-30-COPD-HRRP,1.0584,20.136,19.0258,Above Threshold
MEDICAL CITY NORTH HILLS,450087,TX,READM-30-CABG-HRRP,1.0074,14.5377,14.4304,Above Threshold
MEDICAL CITY NORTH HILLS,450087,TX,READM-30-AMI-HRRP,0.9809,14.0008,14.2731,Below Threshold
NORTH TEXAS MEDICAL CENTER,450090,TX,READM-30-PN-HRRP,1.0408,14.2287,13.671,Above Threshold
NORTH TEXAS MEDICAL CENTER,450090,TX,READM-30-HF-HRRP,0.9655,17.9892,18.6322,Below Threshold
NORTH TEXAS MEDICAL CENTER,450090,TX,READM-30-COPD-HRRP,0.9553,18.1277,18.9762,Below Threshold
FORT DUNCAN MEDICAL CENTER,450092,TX,READM-30-PN-HRRP,0.9902,17.8595,18.0363,Below Threshold
FORT DUNCAN MEDICAL CENTER,450092,TX,READM-30-HF-HRRP,0.9596,21.0002,21.8836,Below Threshold
HCA HOUSTON HEALTHCARE SOUTHEAST,450097,TX,READM-30-PN-HRRP,0.9011,15.9177,17.6652,Below Threshold
HCA HOUSTON HEALTHCARE SOUTHEAST,450097,TX,READM-30-HF-HRRP,1.0836,23.4275,21.62,Above Threshold
HCA HOUSTON HEALTHCARE SOUTHEAST,450097,TX,READM-30-COPD-HRRP,0.9324,17.7465,19.0321,Below Threshold
HCA HOUSTON HEALTHCARE SOUTHEAST,450097,TX,READM-30-AMI-HRRP,0.9777,13.5661,13.8756,Below Threshold
BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,450101,TX,READM-30-PN-HRRP,0.994,15.7832,15.878,Below Threshold
BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,450101,TX,READM-30-HIP-KNEE-HRRP,0.9636,3.7814,3.9244,Below Threshold
BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,450101,TX,READM-30-HF-HRRP,0.9964,18.5226,18.5889,Below Threshold
BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,450101,TX,READM-30-COPD-HRRP,0.9594,18.942,19.744,Below Threshold
BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,450101,TX,READM-30-AMI-HRRP,1.0297,14.2842,13.8724,Above Threshold
CHRISTUS MOTHER FRANCES HOSPITAL,450102,TX,READM-30-PN-HRRP,0.9364,15.5745,16.6317,Below Threshold
CHRISTUS MOTHER FRANCES HOSPITAL,450102,TX,READM-30-HIP-KNEE-HRRP,0.9667,4.8257,4.9921,Below Threshold
