Facility Name,Address,City/Town,State,ZIP Code,County/Parish,Telephone Number,Hospital Type,Hospital Ownership,Emergency Services,Promotes Interoperability of EHRs,Birthing Friendly Facility,Hospital Overall Rating,Count of Facility MORT Measures,MORT Measures Better,MORT Measures Worse,Count of Facility Safety Measures,Safety Measures Better,Safety Measures Worse,Count of Facility READM Measures,READM Measures Better,READM Measures Worse,Facility ID,MORT-30-AMI Benchmark,MORT-30-AMI Performance Rate,MORT-30-HF Benchmark,MORT-30-HF Performance Rate,MORT-30-PN Benchmark,MORT-30-PN Performance Rate,MORT-30-COPD Benchmark,MORT-30-COPD Performance Rate,AMI Normative Performance Index,HF Normative Performance Index,PN Normative Performance Index,COPD Normative Performance Index,AMI Performance Comparison,HF Performance Comparison,PN Performance Comparison,COPD Performance Comparison
TRIOS HEALTH,900 SOUTH AUBURN STREET,KENNEWICK,WA,99336,BENTON,(509) 586-6111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,Y,2,5.0,0.0,0.0,6.0,1.0,0.0,10.0,0.0,0.0,500053,0.887868,0.8826469779014587,0.907733,0.866129994392395,0.872976,0.7908719778060913,0.934002,0.8728950023651123,0.9941195964957165,0.9541682349241407,0.9059492790249576,0.9345750890952186,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
PROV SACRED HRT MED CTR & CHILDS HOSP.,101 WEST 8TH AVENUE,SPOKANE,WA,99204,SPOKANE,(509) 474-3040,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,3,7.0,0.0,1.0,8.0,3.0,0.0,11.0,1.0,1.0,500054,0.887868,0.8582689762115479,0.907733,0.8636249899864197,0.872976,0.8324130177497864,0.934002,0.8716229796409607,0.9666628104758228,0.9514086080228654,0.9535348254130542,0.9332131833132699,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
KADLEC REGIONAL MEDICAL CENTER,888 SWIFT BLVD,RICHLAND,WA,99352,BENTON,(509) 946-4611,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,7.0,0.0,1.0,8.0,2.0,0.0,11.0,0.0,0.0,500058,0.887868,0.8814550042152405,0.907733,0.8562930226325989,0.872976,0.8332039713859558,0.934002,0.9042009711265564,0.9927770842233761,0.9433313789766361,0.9544408682322949,0.9680931851607988,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
CASCADE VALLEY HOSPITAL,330 S STILLAGUAMISH AVE,ARLINGTON,WA,98223,SNOHOMISH,(360) 435-2133,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,Y,2,3.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,500060,0.887868,0.8742327837351045,0.907733,0.8794762468776209,0.872976,0.7976379990577698,0.934002,0.9048931558588238,0.984642743893354,0.9688710742890486,0.9136998028098937,0.9688342807176257,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
HARBORVIEW MEDICAL CENTER,325 9TH AVENUE,SEATTLE,WA,98104,KING,(206) 731-3000,Acute Care Hospitals,Government - Local,Yes,Y,N,1,6.0,0.0,0.0,6.0,0.0,3.0,7.0,0.0,0.0,500064,0.887868,0.8808050155639648,0.907733,0.8862040042877197,0.872976,0.8198779821395874,0.934002,0.9023749828338623,0.9920450061990801,0.9762826781528486,0.939175856082627,0.9661381697618017,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
OLYMPIC MEDICAL CENTER,939 CAROLINE ST,PORT ANGELES,WA,98362,CLALLAM,(360) 417-7000,Acute Care Hospitals,Government - Local,Yes,Y,Y,3,6.0,0.0,2.0,6.0,0.0,0.0,10.0,2.0,0.0,500072,0.887868,0.8649479746818542,0.907733,0.833968997001648,0.872976,0.7865679860115051,0.934002,0.9061430096626282,0.9741853233609661,0.9187382159750146,0.9010190268821883,0.9701724510896423,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
PROVIDENCE HOLY FAMILY HOSPITAL,5633 NORTH LIDGERWOOD,SPOKANE,WA,99208,SPOKANE,(509) 482-2450,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,6.0,0.0,2.0,7.0,0.0,0.0,9.0,1.0,0.0,500077,0.887868,0.8709440231323242,0.907733,0.8585000038146973,0.872976,0.7610819935798645,0.934002,0.8953040242195129,0.9809386340450655,0.9457626899261096,0.8718246476190233,0.9585675664714989,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
MULTICARE GOOD SAMARITAN HOSPITAL,401 15TH AVENUE SE,PUYALLUP,WA,98372,PIERCE,(253) 697-2102,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,1,6.0,0.0,0.0,7.0,1.0,1.0,8.0,1.0,1.0,500079,0.887868,0.8627780079841614,0.907733,0.8527539968490601,0.872976,0.8070740103721619,0.934002,0.8879969716072083,0.9717413038696758,0.9394326270489891,0.9245088185381521,0.950744186422736,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
VALLEY MEDICAL CENTER,400 S 43RD ST,RENTON,WA,98055,KING,(425) 228-3450,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,Y,4,6.0,0.0,1.0,7.0,0.0,0.0,10.0,0.0,0.0,500088,0.887868,0.8678780198097229,0.907733,0.8799219727516174,0.872976,0.7974770069122314,0.934002,0.9091939926147461,0.9774854142842437,0.9693621062048173,0.9135153852021493,0.9734390211313746,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
MULTICARE VALLEY HOSPITAL,12606 EAST MISSION AVENUE,SPOKANE,WA,99216,SPOKANE,(509) 924-6650,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,4.0,0.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,500119,0.887868,0.8819260001182556,0.907733,0.8712090253829956,0.872976,0.8044490218162537,0.934002,0.9081079959869385,0.9933075638701424,0.9597635267011286,0.9215018761297604,0.9722762863322975,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
EVERGREENHEALTH MEDICAL CENTER,12040 NE 128TH STREET,KIRKLAND,WA,98034,KING,(425) 899-1000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,N,Y,5,6.0,0.0,0.0,7.0,3.0,0.0,8.0,2.0,0.0,500124,0.887868,0.8702080249786377,0.907733,0.8891590237617493,0.872976,0.829289972782135,0.934002,0.9049050211906433,0.9801096840731254,0.9795380621413448,0.9499573559664126,0.968846984471814,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
TACOMA GENERAL ALLENMORE HOSPITAL,315 S MLK JR WAY,TACOMA,WA,98405,PIERCE,(253) 403-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,7.0,0.0,0.0,7.0,1.0,1.0,11.0,1.0,0.0,500129,0.887868,0.8615149855613708,0.907733,0.8690369725227356,0.872976,0.8298919796943665,0.934002,0.9014189839363098,0.9703187698637307,0.9573706943812064,0.9506469590164752,0.9651146185300565,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
CAPITAL MEDICAL CENTER,3900 CAPITAL MALL DR SW,OLYMPIA,WA,98502,THURSTON,(360) 754-5858,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,4.0,0.0,0.0,6.0,0.0,1.0,8.0,0.0,1.0,500139,0.887868,0.8534119725227356,0.907733,0.8834789991378784,0.872976,0.8022779822349548,0.934002,0.8943960070610046,0.9611923985578212,0.9732806884159532,0.9190149353876337,0.9575953874413595,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ST FRANCIS COMMUNITY HOSPITAL,34515 9TH AVENUE SOUTH,FEDERAL WAY,WA,98003,KING,(253) 944-8100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,N,Y,3,6.0,0.0,0.0,7.0,1.0,0.0,8.0,0.0,0.0,500141,0.887868,0.8719679713249207,0.907733,0.8617089986801147,0.872976,0.769815981388092,0.934002,0.905381977558136,0.9820919002880165,0.9492978647687312,0.8818294906023671,0.9693576433006953,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
LEGACY SALMON CREEK MEDICAL CENTER,2211 NE 139TH STREET,VANCOUVER,WA,98686,CLARK,(360) 487-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,5.0,0.0,0.0,7.0,1.0,2.0,10.0,1.0,0.0,500150,0.887868,0.8797580003738403,0.907733,0.8811200261116028,0.872976,0.8046169877052307,0.934002,0.8947060108184814,0.9908657597456383,0.9706819363310607,0.9216942822084808,0.9579272965352124,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ST ANTHONY HOSPITAL,11567 CANTERWOOD BOULEVARD NW,GIG HARBOR,WA,98332,PIERCE,(253) 530-2050,Acute Care Hospitals,Voluntary non-profit - Church,Yes,N,N,4,5.0,0.0,0.0,7.0,1.0,0.0,10.0,1.0,0.0,500151,0.887868,0.8806650042533875,0.907733,0.8710020184516907,0.872976,0.7867180109024048,0.934002,0.8963940143585205,0.9918873123633102,0.9595354784410071,0.9011908814244662,0.9597345769693433,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
SWEDISH ISSAQUAH,751 NE BLAKELY DR,ISSAQUAH,WA,98029,KING,(425) 313-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,5.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,1.0,500152,0.887868,0.8810949921607971,0.907733,0.8892120122909546,0.872976,0.8603010177612305,0.934002,0.9048931558588238,0.9923716049692038,0.9795964367175751,0.9854807208459688,0.9688342807176257,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
"WEST VIRGINIA UNIVERSITY HOSPITALS, INC",1 MEDICAL CENTER DRIVE,MORGANTOWN,WV,26506,MONONGALIA,(304) 598-4200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,7.0,0.0,0.0,8.0,4.0,0.0,11.0,0.0,2.0,510001,0.887868,0.8650950193405151,0.907733,0.87083500623703,0.872976,0.8321340084075928,0.934002,0.8828110098838806,0.9743509388113043,0.9593514901816173,0.9532152182964856,0.9451917767669454,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
"UNITED HOSPITAL CENTER, INC",327 MEDICAL PARK DRIVE,BRIDGEPORT,WV,26330,HARRISON,(681) 342-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,6.0,0.0,0.0,7.0,2.0,0.0,10.0,0.0,3.0,510006,0.887868,0.8740730285644531,0.907733,0.9008769989013672,0.872976,0.8407520055770874,0.934002,0.918815016746521,0.9844628126753674,0.9924471170502418,0.9630871932070153,0.9837398814419251,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ST MARY'S MEDICAL CENTER,2900 1ST AVENUE,HUNTINGTON,WV,25702,CABELL,(304) 526-1234,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,2,7.0,0.0,2.0,8.0,2.0,0.0,11.0,0.0,2.0,510007,0.887868,0.8675010204315186,0.907733,0.8704689741134644,0.872976,0.8079299926757812,0.934002,0.9007019996643066,0.9770608023169194,0.9589482525296142,0.9254893521423054,0.9643469710603475,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
BERKELEY MEDICAL CENTER,2500 HOSPITAL DRIVE,MARTINSBURG,WV,25401,BERKELEY,(304) 264-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,6.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,1.0,510008,0.887868,0.8574450016021729,0.907733,0.8836979866027832,0.872976,0.7963569760322571,0.934002,0.8862599730491638,0.9657347731894526,0.9735219349773372,0.9122323821413844,0.9488844489082077,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
REYNOLDS MEMORIAL HOSPITAL,800 WHEELING AVE,GLEN DALE,WV,26038,MARSHALL,(304) 843-3230,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,5.0,0.0,0.0,5.0,1.0,0.0,10.0,1.0,0.0,510013,0.887868,0.864454984664917,0.907733,0.889286994934082,0.872976,0.7976369857788086,0.934002,0.9091910123825073,0.9736300718855923,0.9796790410110484,0.9136986420918887,0.973435830311399,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
CHARLESTON AREA MEDICAL CENTER,501 MORRIS STREET,CHARLESTON,WV,25301,KANAWHA,(304) 388-5432,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,1,7.0,0.0,1.0,8.0,2.0,3.0,11.0,1.0,5.0,510022,0.887868,0.8654329776763916,0.907733,0.8841919898986816,0.872976,0.7947369813919067,0.934002,0.8906009793281555,0.9747315791045421,0.974066151499044,0.9103766671614189,0.9535321972845406,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
"WEIRTON MEDICAL CENTER, INC",601 COLLIERS WAY,WEIRTON,WV,26062,HANCOCK,(304) 797-6000,Acute Care Hospitals,Government - Local,Yes,Y,N,2,6.0,0.0,0.0,7.0,0.0,1.0,10.0,2.0,1.0,510023,0.887868,0.8653110265731812,0.907733,0.9077500104904175,0.872976,0.82150799036026,0.934002,0.9135879874229431,0.9745942263638077,1.0000187395306963,0.9410430416875837,0.9781435022868721,Meets or Falls Below Peers,Outperforms Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
MON HEALTH MEDICAL CENTER,1200 JD ANDERSON DRIVE,MORGANTOWN,WV,26505,MONONGALIA,(304) 598-1200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,7.0,0.0,0.0,8.0,0.0,1.0,11.0,0.0,1.0,510024,0.887868,0.8780030012130737,0.907733,0.881335973739624,0.872976,0.8224350214004517,0.934002,0.9063609838485718,0.9888891155138756,0.9709198340697364,0.9421049621071503,0.9704058276626515,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
THOMAS MEMORIAL HOSPITAL,4605 MACCORKLE AVENUE SW,SOUTH CHARLESTON,WV,25309,KANAWHA,(304) 766-3600,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,6.0,0.0,0.0,7.0,0.0,2.0,10.0,0.0,0.0,510029,0.887868,0.8811609745025635,0.907733,0.874809980392456,0.872976,0.8010879755020142,0.934002,0.9094129800796509,0.9924459204550266,0.9637305026835601,0.9176517745069901,0.9736734825831753,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
DAVIS MEDICAL CENTER,812 GORMAN AVENUE,ELKINS,WV,26241,RANDOLPH,(304) 636-3300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,5.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,510030,0.887868,0.8716639876365662,0.907733,0.8793439865112305,0.872976,0.8060299754142761,0.934002,0.9099389910697937,0.9817495254210831,0.9687253702478927,0.9233128693277664,0.9742366623088534,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
PRINCETON COMMUNITY HOSPITAL,122 12TH STREET,PRINCETON,WV,24740,MERCER,(304) 487-7260,Acute Care Hospitals,Government - Local,Yes,Y,Y,1,5.0,0.0,1.0,7.0,1.0,2.0,10.0,0.0,2.0,510046,0.887868,0.8798499703407288,0.907733,0.8794159889221191,0.872976,0.7120370268821716,0.934002,0.8914120197296143,0.9909693449259673,0.9688046913818481,0.815643301628191,0.9544005470326768,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
LOGAN REGIONAL MEDICAL CENTER,20 HOSPITAL DRIVE,LOGAN,WV,25601,LOGAN,(304) 831-1101,Acute Care Hospitals,Proprietary,Yes,Y,Y,4,3.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,510048,0.887868,0.8742327837351045,0.907733,0.8829259872436523,0.872976,0.8360199928283691,0.934002,0.896016001701355,0.984642743893354,0.9726714653357896,0.9576666401234045,0.9593298533636491,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
"WHEELING HOSPITAL, INC",1 MEDICAL PARK,WHEELING,WV,26003,OHIO,(304) 243-3000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,1,7.0,0.0,1.0,8.0,0.0,0.0,11.0,0.0,4.0,510050,0.887868,0.858663022518158,0.907733,0.8640159964561462,0.872976,0.7244830131530762,0.934002,0.8904079794883728,0.9671066222886262,0.9518393585516294,0.8299002643292327,0.9533255597829263,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
"CABELL HUNTINGTON HOSPITAL, INC",1340 HAL GREER BOULEVARD,HUNTINGTON,WV,25701,CABELL,(304) 526-2192,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,6.0,0.0,0.0,8.0,2.0,1.0,10.0,0.0,1.0,510055,0.887868,0.8747209906578064,0.907733,0.877590000629425,0.872976,0.805849015712738,0.934002,0.8894339799880981,0.9851926082005505,0.9667930995451581,0.9231055787475693,0.9522827359985291,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
CAMDEN CLARK MEDICAL CENTER,800 GARFIELD AVE,PARKERSBURG,WV,26101,WOOD,(304) 424-2111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,7.0,0.0,0.0,8.0,1.0,0.0,11.0,0.0,2.0,510058,0.887868,0.865444004535675,0.907733,0.8790299892425537,0.872976,0.8235219717025757,0.934002,0.9087690114974976,0.9747439985850094,0.9683794565610744,0.9433500711389268,0.9729840102028663,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
BECKLEY ARH HOSPITAL,306 STANAFORD ROAD,BECKLEY,WV,25801,RALEIGH,(304) 255-3000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,N,1,6.0,0.0,0.0,6.0,0.0,2.0,8.0,0.0,3.0,510062,0.887868,0.8815069794654846,0.907733,0.8719689846038818,0.872976,0.8447459936141968,0.934002,0.9063990116119385,0.9928356236123891,0.9606007323782234,0.9676623339177672,0.970446542525539,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
"ASPIRUS STEVENS POINT HOSPITAL & CLINICS, INC.",900 ILLINOIS AVE,STEVENS POINT,WI,54481,PORTAGE,(715) 346-5000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,4,3.0,0.0,0.0,3.0,1.0,0.0,9.0,0.0,0.0,520002,0.887868,0.8742327837351045,0.907733,0.883620023727417,0.872976,0.8045070171356201,0.934002,0.8905410170555115,0.984642743893354,0.9734360475243458,0.9215683101661674,0.9534679979866333,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
MAYO CLINIC HEALTH SYSTEM-FRANCISCAN MEDICAL CENTER INC,700 WEST AVENUE SOUTH,LA CROSSE,WI,54601,LA CROSSE,(608) 785-0940,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,6.0,1.0,0.0,7.0,1.0,0.0,10.0,2.0,0.0,520004,0.887868,0.8895580172538757,0.907733,0.8431559801101685,0.872976,0.8338299989700317,0.934002,0.9081460237503052,1.0019034555292856,0.9288590148316394,0.9551579871268302,0.972317001195185,Outperforms Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
WAUKESHA MEMORIAL HOSPITAL,725 AMERICAN AVE,WAUKESHA,WI,53188,WAUKESHA,(262) 928-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,7.0,0.0,0.0,8.0,0.0,1.0,11.0,0.0,0.0,520008,0.887868,0.87288498878479,0.907733,0.8634660243988037,0.872976,0.795320987701416,0.934002,0.9064639806747437,0.9831247311365992,0.9512334842941743,0.9110456503975093,0.9705161024010052,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ASCENSION NE WISCONSIN - ST ELIZABETH CAMPUS,1506 S ONEIDA ST,APPLETON,WI,54915,OUTAGAMIE,(920) 738-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,N,Y,4,6.0,0.0,0.0,8.0,1.0,1.0,11.0,1.0,0.0,520009,0.887868,0.8710460066795349,0.907733,0.8687350153923035,0.872976,0.8006150126457214,0.934002,0.8878030180931091,0.9810534974563053,0.9570380446588407,0.9171099923087478,0.9505365278587296,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
MARSHFIELD MEDICAL CENTER - RICE LAKE,1700 WEST STOUT STREET,RICE LAKE,WI,54868,BARRON,(715) 234-1515,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,4.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,520011,0.887868,0.8742327837351045,0.907733,0.86906898021698,0.872976,0.810841977596283,0.934002,0.9048931558588238,0.984642743893354,0.9574059555144299,0.9288250508562469,0.9688342807176257,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
SACRED HEART HOSPITAL,900 W CLAIREMONT AVE,EAU CLAIRE,WI,54701,EAU CLAIRE,(715) 717-4121,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,4,7.0,0.0,0.0,7.0,2.0,0.0,11.0,0.0,0.0,520013,0.887868,0.8751270174980164,0.907733,0.8746709823608398,0.872976,0.835677981376648,0.934002,0.8987069725990295,0.9856499136110507,0.9635773761236397,0.9572748636579332,0.9622109723523392,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
FROEDTERT SOUTH INC.,9555 76TH ST,PLEASANT PRAIRIE,WI,53158,KENOSHA,(262) 656-2011,Acute Care Hospitals,Government - Local,Yes,Y,N,1,6.0,0.0,2.0,7.0,0.0,4.0,10.0,0.0,2.0,520021,0.887868,0.8662499785423279,0.907733,0.868960976600647,0.872976,0.7497869729995728,0.934002,0.8799570202827454,0.975651761908671,0.9572869738134969,0.8588861240166658,0.9421361199255948,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
THE MONROE CLINIC,515 22ND AVE,MONROE,WI,53566,GREEN,(608) 324-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,5.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,1.0,520028,0.887868,0.8839319944381714,0.907733,0.8616999983787537,0.872976,0.8070859909057617,0.934002,0.9073950052261353,0.9955669023302691,0.9492879496269868,0.9245225423216237,0.9715129145613556,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ASPIRUS WAUSAU HOSPITAL,333 PINE RIDGE BLVD,WAUSAU,WI,54401,MARATHON,(715) 847-2121,Acute Care Hospitals,Proprietary,Yes,Y,Y,4,7.0,0.0,0.0,7.0,1.0,0.0,11.0,2.0,0.0,520030,0.887868,0.8849729895591736,0.907733,0.86981201171875,0.872976,0.8146939873695374,0.934002,0.9003689885139465,0.9967393684186991,0.9582245128454623,0.9332375544912316,0.9639904288362836,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ASPIRUS RIVERVIEW HOSPITAL & CLINICS INC,410 DEWEY ST,WISCONSIN RAPIDS,WI,54495,WOOD,(715) 423-6060,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,4.0,0.0,0.0,5.0,1.0,0.0,9.0,1.0,0.0,520033,0.887868,0.8742327837351045,0.907733,0.84449702501297,0.872976,0.8017920255661011,0.934002,0.8971710205078125,0.984642743893354,0.9303363709515573,0.9184582686879148,0.960566487553359,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
AURORA MEDICAL CTR MANITOWOC COUNTY,5000 MEMORIAL DRIVE,TWO RIVERS,WI,54241,MANITOWOC,(920) 794-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,3.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,520034,0.887868,0.8742327837351045,0.907733,0.8650370240211487,0.872976,0.8345339894294739,0.934002,0.9048931558588238,0.984642743893354,0.9529641690025026,0.9559644130302253,0.9688342807176257,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
AURORA HEALTH CARE CENTRAL INC,3400 UNION AVE,SHEBOYGAN,WI,53081,SHEBOYGAN,(920) 451-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,4.0,0.0,0.0,6.0,0.0,0.0,9.0,2.0,0.0,520035,0.887868,0.8742327837351045,0.907733,0.8855869770050049,0.872976,0.8295890092849731,0.934002,0.9099550247192383,0.984642743893354,0.975602932806238,0.9502999043329635,0.9742538289203216,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
